decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated
1,4,40,79,40,3,right+B,1.6678974134265445e-05,1.3163852599973325e-05,0.0003025094047188759,0.9994062185287476,0.0002614507975522429,0.005533344577997923,0.0,0.0,1,2,400,0,0,0
2,8,43,79,43,3,right+B,1.6496625903528184e-05,1.3024392501392867e-05,0.00029908373835496604,0.9994138479232788,0.0002575930848252028,0.005470123142004013,3.0,3.0,0,2,400,0,0,0
3,12,47,79,47,3,right+B,1.653930485190358e-05,1.3038601537118666e-05,0.0003025080368388444,0.9994074106216431,0.00026054109912365675,0.0055226292461156845,4.0,7.0,0,2,400,0,0,0
4,16,53,79,53,3,right+B,1.6567968486924656e-05,1.3064686754660215e-05,0.0003048829094041139,0.9994014501571655,0.0002639608574099839,0.005570538807660341,6.0,13.0,0,2,400,0,0,0
5,20,60,79,60,3,right+B,1.816279109334573e-05,1.4101743545325007e-05,0.0003636401961557567,0.9992890357971191,0.0003150575212202966,0.0064862556755542755,6.0,19.0,0,2,399,0,0,0
6,24,70,79,70,3,right+B,1.5641981008229777e-05,1.2127344234613702e-05,0.0003087602963205427,0.9993970394134521,0.0002664545027073473,0.005601899232715368,10.0,29.0,0,2,399,0,0,0
7,28,81,79,81,3,right+B,1.6240437616943382e-05,1.2613423677976243e-05,0.0003457980346865952,0.9993282556533813,0.0002971374779008329,0.006161839235574007,11.0,40.0,0,2,399,0,0,0
8,32,93,79,93,3,right+B,1.7280808606301434e-05,1.3418655726127326e-05,0.0004147740255575627,0.99921715259552,0.0003373119980096817,0.007049204781651497,12.0,52.0,0,2,399,0,0,0
9,36,105,79,105,3,right+B,4.106175765627995e-05,2.7661128115141764e-05,0.0016695315716788173,0.9967266321182251,0.0015350516187027097,0.02459595911204815,12.0,64.0,0,2,399,0,0,0
10,40,117,79,117,3,right+B,0.0002455766953062266,0.0001203424108098261,0.0312848724424839,0.9268786907196045,0.04147053137421608,0.3138889968395233,11.0,75.0,0,2,398,0,0,0
11,44,129,97,129,4,right+A+B,0.0005649495869874954,0.00020812588627450168,0.1327466517686844,0.6331454515457153,0.23333485424518585,0.9029965400695801,12.0,87.0,0,2,398,0,0,0
12,48,141,117,141,4,right+A+B,0.0006439340068027377,0.00019062530191149563,0.2773309350013733,0.2582470774650574,0.4635874330997467,1.0680656433105469,12.0,99.0,0,2,398,0,0,0
13,52,153,132,153,3,right+B,0.00048203798360191286,0.00016229567700065672,0.09639214724302292,0.7775849103927612,0.1253785789012909,0.6865402460098267,12.0,111.0,0,2,398,0,0,0
14,56,165,134,165,3,right+B,8.844699914334342e-05,3.9111662772484124e-05,0.005143338348716497,0.9883251190185547,0.006403976585716009,0.07227997481822968,12.0,123.0,0,2,398,0,0,0
15,60,177,123,177,3,right+B,1.9714392692549154e-05,1.0495166861801408e-05,0.0004389099485706538,0.9988058805465698,0.0007250217604450881,0.010162153281271458,11.0,134.0,0,2,397,0,0,0
16,64,189,104,189,3,right+B,9.517355465504806e-06,5.581672667176463e-06,0.00010175893839914352,0.9996001124382019,0.000282992230495438,0.0038245213218033314,12.0,146.0,0,2,397,0,0,0
17,68,201,84,201,3,right+B,4.6383884182432666e-05,1.8662434740690514e-05,0.0015876448014751077,0.9867919683456421,0.011555281467735767,0.07556337863206863,12.0,158.0,0,2,397,0,0,0
18,72,213,97,213,4,right+A+B,8.815970068098977e-05,1.9964023522334173e-05,0.10062135756015778,0.038813065737485886,0.8604574203491211,0.48752760887145996,12.0,170.0,0,2,397,0,0,0
19,76,225,117,225,4,right+A+B,1.263701415155083e-05,2.0405088889674516e-06,0.08208176493644714,0.0006467970088124275,0.9172567129135132,0.2893483638763428,12.0,182.0,0,2,397,0,0,0
20,80,237,133,237,2,right+A,8.392358722630888e-06,1.2322593647695612e-06,0.11151791363954544,0.00019028375390917063,0.8882821798324585,0.3515985310077667,11.0,193.0,0,2,396,0,0,0
21,84,249,147,249,4,right+A+B,2.9169155823183246e-05,4.834607807424618e-06,0.1383238285779953,0.001531809801235795,0.860110342502594,0.413532018661499,12.0,205.0,0,2,396,0,0,0
